T,49.178181440,20.068563828,2213.7,,
T,49.177901511,20.067900833,2176.5,,
T,49.177686502,20.067180457,2127.3,,
T,49.177609845,20.066943303,2113.6,,
T,49.177512686,20.065868553,2044.4,,
T,49.177210091,20.064868876,1995.6,,
T,49.177105273,20.064493802,1985.0,,
T,49.176782184,20.063301947,1960.9,,
T,49.176583266,20.062298421,1961.6,,
T,49.176500550,20.061922923,1955.9,,
T,49.176249750,20.060673586,1953.0,,
T,49.176032073,20.059555249,1961.8,,
T,49.175861322,20.058687478,1972.3,,
T,49.175701247,20.057940759,1956.9,,
T,49.175659847,20.057317978,1940.3,,
T,49.175535331,20.056948950,1936.3,,
T,49.175817498,20.057253722,1943.2,,
T,49.176059652,20.057560253,1958.0,,
T,49.176346977,20.057863910,1972.5,,
T,49.176598839,20.058229775,1970.6,,
T,49.177041359,20.059021652,1953.0,,
T,49.177301609,20.059641388,1953.0,,
T,49.177683863,20.060830934,1953.0,,
T,49.177897089,20.061838390,1953.0,,
T,49.178085954,20.063230271,1954.5,,
T,49.178157765,20.064681482,2007.6,,
T,49.178138836,20.066170410,2060.7,,
T,49.177993842,20.067783061,2164.4,,
T,49.178003448,20.069237363,2188.3,,
T,49.178003650,20.069968200,2189.7,,
T,49.177927846,20.070211804,2190.9,,
T,49.177813995,20.069602829,2182.3,,
T,49.177453920,20.068136036,2193.6,,
T,49.177243548,20.066877677,2118.7,,
T,49.177087179,20.063992253,1974.9,,
T,49.177094504,20.063866538,1972.0,,
T,49.176712349,20.060977013,1953.0,,
T,49.176443638,20.058919060,1962.2,,
T,49.176086647,20.056692797,1964.3,,
T,49.176022599,20.055774872,1975.9,,
T,49.176016406,20.055592590,1978.9,,
T,49.176099994,20.055712427,1979.4,,
T,49.176312081,20.056073030,1978.4,,
T,49.176523065,20.056623450,1982.9,,
T,49.176775871,20.057299318,1998.0,,
T,49.177062773,20.058149134,1959.3,,
T,49.177513335,20.059635472,1953.0,,
T,49.177854134,20.061143534,1953.0,,
T,49.178139719,20.062912723,1953.0,,
T,49.178204165,20.064618789,2005.1,,
T,49.178271993,20.065865621,2046.6,,
T,49.178167928,20.066893049,2098.6,,
T,49.178124610,20.067429231,2136.5,,
T,49.178058100,20.067071361,2109.5,,
T,49.177925776,20.066111002,2058.9,,
T,49.177563159,20.064305321,1983.4,,
T,49.177292381,20.062983176,1955.9,,
T,49.177213715,20.062731395,1954.9,,
T,49.176754110,20.060536311,1953.0,,
T,49.176442655,20.058856831,1963.1,,
T,49.176007203,20.056694162,1958.7,,
T,49.175662351,20.055006572,1994.8,,
T,49.175361481,20.053991139,2042.1,,
T,49.175213541,20.053509126,2078.4,,
T,49.175562038,20.054043306,2043.7,,
T,49.175630218,20.054262655,2032.7,,
T,49.176120526,20.055351999,1988.0,,
T,49.176523995,20.056685367,1983.0,,
T,49.176982132,20.058401800,1956.3,,
T,49.177471437,20.060330624,1953.0,,
T,49.177854844,20.062408154,1953.0,,
T,49.178113871,20.064178756,1983.1,,
T,49.178295733,20.066170621,2060.1,,
T,49.178346878,20.067075292,2113.5,,
T,49.178434873,20.067315764,2134.9,,
T,49.178430090,20.067076519,2119.4,,
T,49.178361577,20.066473722,2075.9,,
T,49.178246152,20.065679593,2039.6,,
T,49.177965027,20.064493317,1994.4,,
T,49.177701489,20.063296238,1955.2,,
T,49.177176195,20.061912436,1953.1,,
T,49.177133866,20.061724152,1953.1,,
T,49.176712167,20.060662911,1953.0,,
T,49.176283009,20.059485221,1962.0,,
T,49.175941919,20.058873339,1969.6,,
T,49.175696106,20.058380447,1967.0,,
T,49.175615446,20.058382202,1965.9,,
T,49.175613902,20.058570339,1969.8,,
T,49.175611585,20.059319779,1964.2,,
T,49.175870890,20.060433014,1953.0,,
T,49.176206944,20.061802204,1956.6,,
T,49.176575975,20.063052234,1959.4,,
T,49.176870793,20.064306222,1977.3,,
T,49.177197522,20.065243358,2009.4,,
T,49.177495419,20.065928941,2048.5,,
T,49.177703128,20.066349952,2076.0,,
T,49.178034717,20.066471101,2076.5,,
T,49.178191627,20.066291216,2066.6,,
T,49.178364467,20.065742145,2042.2,,
T,49.178433476,20.064869686,2018.2,,
T,49.178508571,20.063862050,1977.1,,
T,49.178365856,20.062402080,1953.0,,
T,49.178024507,20.061076963,1953.0,,
T,49.177768376,20.060007557,1953.0,,
T,49.177377325,20.058507431,1953.0,,
T,49.176893301,20.057110914,2000.1,,
T,49.176598056,20.056312574,1984.7,,
T,49.176384715,20.055889156,1982.1,,
T,49.176398241,20.056254316,1979.2,,
T,49.176651831,20.057116066,1996.8,,
T,49.177016289,20.058089988,1961.5,,
T,49.177342113,20.059073272,1953.0,,
T,49.177896317,20.060510229,1953.0,,
T,49.178366711,20.061767839,1953.0,,
T,49.178813031,20.062844098,1959.8,,
T,49.179172012,20.063670234,1988.9,,
T,49.179456209,20.064176664,2015.0,,
T,49.179873517,20.064365545,2040.0,,
T,49.179917030,20.064302363,2040.0,,
T,49.180027562,20.063922666,2032.9,,
T,49.180075022,20.063350235,2013.2,,
T,49.179947916,20.062389808,1976.3,,
T,49.179695853,20.061301160,1953.0,,
T,49.179312516,20.059840198,1953.0,,
T,49.178879615,20.058261419,1953.0,,
T,49.178306202,20.056662228,1974.0,,
T,49.177844039,20.055407467,2003.5,,
T,49.177781557,20.055172743,2012.3,,
T,49.177188115,20.053837834,2101.6,,
T,49.176721525,20.052562640,2125.2,,
T,49.176541522,20.051879501,2101.4,,
T,49.176397171,20.051626745,2095.3,,
T,49.176567414,20.052381299,2115.3,,
T,49.176895824,20.053338385,2118.4,,
T,49.177494459,20.054553429,2055.3,,
T,49.178037859,20.055885386,1999.0,,
T,49.178546387,20.057018499,1953.9,,
T,49.179008836,20.058129661,1953.0,,
T,49.179355307,20.059009960,1953.0,,
T,49.179702826,20.059829859,1953.0,,
T,49.180045685,20.060270218,1953.0,,
T,49.180301633,20.060137377,1953.0,,
T,49.180303889,20.059816389,1953.0,,
T,49.180225552,20.059175090,1953.0,,
T,49.179919700,20.058480520,1953.0,,
T,49.179483941,20.057601941,1953.0,,
T,49.178821551,20.056511142,1960.5,,
T,49.178291247,20.055684597,2001.8,,
T,49.177624979,20.054826001,2033.9,,
T,49.177045870,20.054292697,2066.8,,
T,49.176499732,20.054085355,2058.3,,
T,49.176491092,20.054307490,2045.2,,
T,49.176566281,20.054867320,2016.0,,
T,49.176902072,20.055691648,1989.1,,
T,49.177391796,20.056841442,1996.3,,
T,49.178407494,20.058468429,1953.0,,
T,49.179225712,20.059332654,1953.0,,
T,49.179789495,20.059316089,1953.0,,
T,49.179876290,20.058737887,1953.0,,
T,49.179698830,20.057466484,1953.0,,
T,49.178749730,20.055414480,2001.6,,
T,49.178156881,20.054555720,2036.9,,
T,49.177466638,20.053828793,2105.1,,
T,49.177150556,20.053561215,2113.4,,
T,49.176873329,20.053570440,2101.6,,
T,49.176910052,20.053846856,2086.7,,
T,49.177005565,20.054294268,2065.0,,
T,49.177401381,20.055132102,2012.6,,
T,49.177871976,20.056017306,1996.0,,
T,49.178309860,20.056723427,1970.8,,
T,49.178781527,20.057380098,1953.0,,
T,49.179181279,20.057932309,1953.0,,
T,49.179484685,20.058048532,1953.0,,
T,49.179832270,20.058035802,1953.0,,
T,49.179832010,20.057779871,1953.0,,
T,49.179651709,20.057278223,1953.0,,
T,49.179228699,20.056673644,1953.0,,
T,49.178612340,20.055971164,1982.5,,
T,49.178055795,20.055396058,2005.7,,
T,49.177464219,20.054892761,2028.5,,
T,49.176975456,20.054629476,2036.4,,
T,49.176569989,20.054584161,2030.9,,
T,49.176330673,20.054591391,2027.5,,
T,49.176214279,20.054995766,2005.1,,
T,49.176215033,20.055588376,1983.1,,
T,49.176240162,20.056319007,1973.3,,
T,49.176457859,20.057428802,1983.4,,
T,49.176848943,20.058221316,1963.8,,
T,49.177341050,20.059010644,1953.0,,
T,49.177853224,20.059625912,1953.0,,
T,49.178194544,20.059933181,1953.0,,
T,49.178579951,20.059923113,1953.0,,
T,49.178923887,20.059786882,1953.0,,
T,49.179052971,20.059464935,1953.0,,
T,49.179182228,20.058887929,1953.0,,
T,49.179181711,20.058123351,1953.0,,
T,49.178986980,20.057121654,1953.0,,
T,49.178573164,20.056034355,1981.9,,
T,49.178084450,20.055151741,2011.7,,
T,49.177586557,20.054604491,2050.5,,
T,49.177166857,20.054287981,2072.2,,
T,49.176901041,20.054409419,2051.2,,
T,49.176943379,20.054686698,2030.8,,
T,49.177146337,20.055023859,2014.4,,
T,49.177507436,20.055424926,2002.3,,
T,49.177823125,20.055835092,1996.6,,
T,49.178229746,20.056115545,1993.4,,
T,49.178667500,20.056151495,1975.1,,
T,49.179319329,20.056052784,1981.3,,
T,49.179902170,20.055590306,1991.2,,
T,49.180404408,20.054705519,2009.3,,
T,49.180781065,20.053826173,2024.1,,
T,49.181041799,20.052910104,2056.9,,
T,49.180986352,20.052058759,2096.1,,
T,49.180853054,20.051533507,2123.8,,
T,49.180572807,20.051136829,2162.8,,
T,49.180208300,20.050908680,2200.5,,
T,49.179846292,20.050712935,2243.6,,
T,49.179376380,20.050665006,2225.2,,
T,49.179070753,20.050544783,2208.0,,
T,49.178695519,20.050541269,2188.5,,
T,49.178360971,20.050534558,2173.5,,
T,49.178137144,20.050530747,2164.7,,
T,49.177872258,20.050529590,2154.3,,
T,49.177610812,20.050525247,2144.6,,
T,49.177352110,20.050517674,2135.3,,
T,49.177124725,20.050639662,2125.3,,
T,49.176972166,20.050885550,2116.1,,
T,49.176785326,20.051127550,2108.3,,
T,49.176635884,20.051185738,2103.3,,
T,49.176362834,20.051439009,2093.9,,
T,49.176169451,20.051503819,2086.4,,
T,49.175857838,20.051573624,2077.1,,
T,49.175893615,20.051637264,2079.4,,
T,49.176125112,20.051633217,2086.8,,
T,49.176546474,20.051751986,2100.7,,
T,49.177079994,20.051750164,2122.6,,
T,49.177654317,20.051807010,2143.8,,
T,49.178228640,20.051802829,2162.6,,
T,49.178789678,20.051777744,2184.3,,
T,49.179402901,20.051680790,2169.9,,
T,49.179863307,20.051586024,2163.8,,
T,49.180243442,20.051495525,2146.2,,
T,49.180592302,20.051400159,2142.4,,
T,49.180950153,20.051204714,2152.1,,
T,49.181424206,20.051041100,2178.2,,
T,49.181706628,20.050874544,2172.3,,
T,49.181959525,20.050638777,2162.7,,
T,49.182173961,20.050497462,2173.8,,
T,49.182358836,20.050254687,2191.3,,
T,49.182648439,20.050020264,2212.3,,
T,49.182598912,20.049966807,2215.6,,
T,49.182470833,20.049976838,2212.1,,
T,49.181685701,20.050208101,2218.8,,
T,49.180883604,20.050516821,2208.3,,
T,49.180278102,20.050852562,2200.8,,
T,49.179827949,20.051092852,2215.4,,
T,49.179478618,20.051282944,2206.0,,
T,49.179172157,20.051530295,2207.4,,
T,49.178945085,20.051775105,2192.6,,
T,49.178768467,20.052009050,2185.1,,
T,49.178526870,20.052143107,2176.8,,
T,49.178296248,20.052390907,2173.1,,
T,49.177944141,20.052521785,2167.6,,
T,49.177535660,20.052791878,2150.9,,
T,49.177045470,20.053095178,2134.5,,
T,49.176735081,20.053284860,2116.9,,
T,49.176420698,20.053355759,2101.8,,
T,49.176145941,20.053425624,2087.6,,
T,49.175794809,20.053495915,2082.6,,
T,49.175612272,20.053611854,2081.1,,
T,49.175574135,20.053612080,2082.3,,
T,49.175612272,20.053611854,2081.1,,
T,49.175880249,20.053548047,2077.8,,
T,49.176260655,20.053302214,2099.3,,
T,49.176688891,20.053108492,2123.5,,
T,49.177228229,20.052856350,2144.8,,
T,49.177861651,20.052465970,2163.9,,
T,49.178444958,20.052148070,2175.7,,
T,49.178994339,20.051827009,2195.5,,
T,49.179710955,20.051493715,2179.2,,
T,49.180262759,20.051171171,2168.7,,
T,49.180796533,20.050956267,2175.5,,
T,49.181249756,20.050807059,2201.8,,
T,49.181640411,20.050677843,2195.2,,
T,49.182042069,20.050572291,2167.5,,
T,49.182321187,20.050473183,2179.4,,
T,49.182564334,20.050402004,2187.0,,
T,49.182774787,20.050388940,2180.3,,
T,49.182980781,20.050158931,2215.5,,
T,49.183076096,20.049987495,2249.0,,
T,49.183068885,20.049711790,2278.4,,
T,49.183037881,20.049549870,2286.3,,
T,49.182878685,20.049337235,2286.9,,
T,49.182636151,20.049131990,2279.0,,
T,49.182313565,20.048932305,2297.4,,
T,49.181923376,20.048850747,2339.7,,
T,49.181390242,20.048702611,2306.7,,
T,49.180954987,20.048622780,2278.5,,
T,49.180617034,20.048680422,2263.0,,
T,49.180237694,20.048802787,2249.9,,
T,49.179840185,20.049126463,2244.6,,
T,49.179548497,20.049519205,2245.1,,
T,49.179243995,20.049826297,2228.0,,
T,49.179019503,20.050129039,2211.5,,
T,49.178728771,20.050423085,2192.1,,
T,49.178439104,20.050654836,2175.0,,
T,49.178180123,20.050893140,2160.6,,
T,49.177991534,20.051014496,2152.1,,
T,49.177769133,20.051193140,2145.0,,
T,49.177580777,20.051252859,2139.5,,
T,49.177390443,20.051314527,2132.5,,
T,49.177045177,20.051563111,2119.0,,
T,49.177082455,20.051625128,2121.1,,
T,49.177235173,20.051624385,2127.2,,
T,49.177349714,20.051623825,2131.4,,
T,49.177464266,20.051623273,2135.7,,
T,49.177924000,20.051619553,2150.0,,
T,49.178621007,20.051607929,2174.1,,
T,49.179275766,20.051355214,2203.7,,
T,49.180017438,20.050970549,2211.1,,
T,49.180721925,20.050585867,2212.6,,
T,49.181229528,20.050329831,2224.1,,
T,49.181591293,20.050161290,2233.8,,
T,49.181984094,20.049997858,2227.8,,
T,49.182033844,20.049988538,2225.5,,
T,49.182006571,20.050103194,2214.4,,
T,49.181497481,20.050267576,2233.0,,
T,49.180832548,20.050466048,2214.2,,
T,49.180045356,20.050643606,2242.2,,
T,49.179276811,20.050835885,2215.9,,
T,49.178671844,20.050956305,2179.8,,
T,49.177994228,20.051134463,2151.2,,
T,49.177428176,20.051192159,2134.3,,
T,49.176932615,20.051316430,2112.9,,
T,49.176783552,20.051312954,2108.7,,
T,49.176285746,20.051501494,2090.9,,
T,49.175954252,20.051959584,2092.0,,
T,49.176180207,20.052144868,2101.3,,
T,49.176724107,20.052254056,2114.2,,
T,49.177265416,20.052366944,2141.0,,
T,49.177457541,20.052426044,2148.4,,
T,49.178348195,20.052502129,2170.7,,
T,49.179183063,20.052537156,2129.8,,
T,49.180083643,20.052499722,2092.4,,
T,49.181004151,20.052395203,2079.6,,
T,49.181934552,20.052193075,2084.1,,
T,49.182561780,20.052104259,2086.0,,
T,49.182846875,20.052034340,2086.2,,
T,49.182593168,20.052046046,2088.3,,
T,49.182003018,20.052073288,2090.5,,
T,49.181289221,20.052134711,2083.1,,
T,49.180315110,20.052250273,2102.0,,
T,49.179442647,20.052234539,2126.5,,
T,49.178631746,20.052303362,2170.9,,
T,49.177902763,20.052463284,2165.5,,
T,49.177342319,20.052672447,2147.6,,
T,49.177001308,20.052978094,2136.5,,
T,49.177355180,20.053028786,2140.8,,
T,49.178100494,20.053039896,2141.0,,
T,49.178799985,20.052970424,2109.7,,
T,49.179917154,20.052854762,2081.9,,
T,49.181043672,20.052619713,2068.9,,
T,49.182152702,20.052241786,2083.5,,
T,49.182942637,20.052086759,2084.2,,
T,49.183162187,20.052199435,2083.2,,
T,49.182838302,20.052268592,2075.2,,
T,49.182134575,20.052418315,2074.7,,
T,49.181152515,20.052725028,2061.8,,
T,49.179637707,20.053110827,2078.7,,
T,49.178719674,20.053315464,2083.3,,
T,49.178629400,20.053325669,2086.7,,
T,49.178088428,20.053605958,2096.0,,
T,49.177868259,20.053845891,2090.6,,
T,49.178304943,20.053805997,2070.2,,
T,49.179788771,20.053497634,2059.1,,
T,49.179958595,20.053424895,2057.5,,
T,49.181909959,20.052664911,2061.8,,
T,49.183147882,20.052081319,2087.7,,
T,49.183455466,20.052022616,2100.8,,
T,49.183162187,20.052199435,2083.2,,
T,49.182401904,20.052525209,2067.8,,
T,49.181400808,20.052879953,2048.7,,
T,49.180083258,20.053356600,2057.3,,
T,49.179046894,20.053680828,2054.0,,
T,49.178522520,20.053787436,2064.1,,
T,49.178239380,20.053921763,2064.8,,
T,49.178721777,20.053879354,2054.1,,
T,49.179333011,20.053830974,2045.5,,
T,49.180221438,20.053757289,2040.2,,
T,49.181199393,20.053492501,2034.2,,
T,49.182022668,20.053255119,2035.9,,
T,49.182561811,20.053112122,2040.2,,
T,49.182774662,20.053167207,2040.0,,
T,49.182739676,20.053228371,2037.4,,
T,49.182306073,20.053418800,2029.0,,
T,49.181517935,20.053529522,2026.9,,
T,49.180722978,20.053711261,2030.3,,
T,49.180059068,20.053950667,2036.2,,
T,49.179681956,20.054093597,2036.6,,
T,49.179440039,20.054287907,2030.5,,
T,49.179229555,20.054361131,2026.3,,
T,49.179019927,20.054433680,2025.5,,
T,49.179205624,20.054603150,2018.9,,
T,49.179517267,20.054704933,2019.5,,
T,49.179930954,20.054920452,2014.0,,
T,49.180405138,20.055191528,1989.9,,
T,49.180951845,20.055642654,1967.1,,
T,49.181181595,20.056012267,1973.7,,
T,49.181361414,20.056323994,1974.3,,
T,49.181628062,20.056697949,1963.4,,
T,49.181191353,20.056264749,1969.1,,
T,49.180304875,20.055563855,1975.3,,
T,49.180197857,20.055388250,1989.5,,
T,49.179301373,20.054717882,2017.1,,
T,49.178648406,20.054224067,2039.7,,
T,49.178206357,20.053979903,2063.4,,
T,49.177949231,20.054061604,2071.8,,
T,49.177967168,20.054172534,2064.1,,
T,49.178095954,20.054446528,2043.0,,
T,49.178318439,20.054774912,2025.3,,
T,49.178566690,20.055242301,2007.5,,
T,49.178816284,20.055776774,1992.6,,
T,49.179063058,20.056190914,1974.7,,
T,49.179409670,20.056725473,1953.0,,
T,49.179692629,20.057149828,1953.0,,
T,49.180093505,20.057705871,1953.0,,
T,49.180484698,20.058269685,1953.0,,
T,49.180787578,20.058710536,1953.0,,
T,49.181082946,20.059026479,1953.0,,
T,49.181316144,20.059285380,1957.6,,
T,49.181587431,20.059608808,1977.1,,
T,49.181745913,20.059608944,1989.2,,
T,49.181597613,20.059413052,1977.3,,
T,49.181412908,20.059022822,1960.2,,
T,49.181085458,20.058446523,1953.0,,
T,49.180745065,20.057683019,1953.0,,
T,49.180343762,20.056803371,1953.0,,
T,49.179897174,20.056017260,1963.8,,
T,49.179585953,20.055549834,1996.0,,
T,49.179373518,20.055076044,2009.6,,
T,49.179124942,20.054667675,2016.8,,
T,49.179153079,20.054486043,2022.0,,
T,49.179416295,20.054530096,2023.5,,
T,49.179822802,20.054685177,2020.1,,
T,49.180353668,20.055134650,1994.0,,
T,49.180807049,20.055528064,1965.8,,
T,49.181184103,20.056075332,1973.5,,
T,49.181497099,20.056574121,1967.6,,
T,49.181724195,20.057013263,1953.0,,
T,49.181813759,20.057331976,1953.0,,
T,49.181936168,20.057718287,1954.5,,
T,49.181996962,20.058241064,1972.3,,
T,49.182016614,20.058634481,1985.7,,
T,49.182071132,20.059285389,2009.6,,
T,49.181947431,20.059415256,2003.8,,
T,49.181807953,20.059152342,1990.3,,
T,49.181498078,20.058699244,1960.5,,
T,49.181209763,20.058058622,1953.0,,
T,49.180824259,20.057040442,1953.0,,
T,49.180335899,20.055930523,1956.6,,
T,49.179980074,20.054977995,2012.6,,
T,49.179542023,20.054045840,2038.3,,
T,49.179259436,20.053604862,2054.0,,
T,49.179199577,20.053211292,2074.0,,
T,49.179558016,20.053460491,2062.6,,
T,49.180074816,20.053650710,2046.3,,
T,49.180557739,20.053906743,2027.4,,
T,49.181224543,20.054217544,2006.3,,
T,49.181927982,20.054667850,1995.6,,
T,49.182509445,20.055084959,1993.1,,
T,49.183000014,20.055576397,1986.2,,
T,49.183430656,20.055950720,1995.9,,
T,49.183808005,20.056202562,2001.7,,
T,49.184081063,20.056270359,2014.5,,
T,49.183877002,20.056077698,2006.5,,
T,49.183498039,20.055762182,2008.6,,
T,49.182903761,20.055390176,1992.2,,
T,49.182805498,20.055205442,1990.9,,
T,49.182056524,20.054662830,1995.5,,
T,49.181508671,20.054382006,1999.1,,
T,49.181056168,20.054287510,2004.5,,
T,49.180691600,20.054316942,2009.5,,
T,49.180444737,20.054641368,2008.7,,
T,49.180421346,20.054886373,2000.7,,
T,49.180450550,20.055188170,1988.2,,
T,49.180675958,20.055662439,1960.9,,
T,49.180973045,20.056081401,1962.3,,
T,49.181329222,20.056578040,1964.4,,
T,49.181724529,20.056948731,1953.0,,
T,49.182086834,20.057318907,1955.9,,
T,49.182526136,20.057498127,1973.7,,
T,49.182942529,20.057492538,1986.1,,
T,49.183223593,20.057492358,1994.6,,
T,49.183498700,20.057364516,1999.4,,
T,49.183665090,20.057038159,1997.5,,
T,49.183817672,20.056652198,2000.1,,
T,49.183834027,20.056014201,2007.1,,
T,49.183716507,20.055079904,2054.9,,
T,49.183539422,20.054335786,2065.6,,
T,49.183224850,20.053712918,2040.8,,
T,49.182912183,20.053284148,2039.1,,
T,49.182500431,20.052934011,2047.3,,
T,49.182097037,20.052772988,2057.8,,
T,49.181787460,20.052731380,2057.3,,
T,49.181580990,20.052864777,2050.1,,
T,49.181458878,20.052994551,2045.1,,
T,49.181453047,20.053354436,2033.1,,
T,49.181576392,20.053645340,2022.1,,
T,49.181885764,20.054049971,2005.7,,
T,49.182307605,20.054527532,1998.7,,
T,49.182851643,20.055266936,1992.8,,
T,49.183247503,20.055637589,1997.7,,
T,49.183632150,20.055950136,2005.6,,
T,49.183915725,20.056078251,2008.2,,
T,49.184233974,20.056208563,2025.0,,
T,49.184427508,20.056211144,2039.7,,
T,49.184651510,20.056152897,2052.2,,
T,49.184796603,20.056029586,2059.1,,
T,49.184859331,20.055713934,2062.1,,
T,49.184833691,20.055273282,2066.9,,
T,49.184693957,20.054766865,2069.6,,
T,49.184412349,20.054144124,2095.5,,
T,49.184053940,20.053416852,2097.7,,
T,49.183539940,20.052735593,2077.4,,
T,49.182931546,20.052030429,2086.9,,
T,49.182296621,20.051608343,2114.5,,
T,49.181782782,20.051417217,2116.4,,
T,49.181161304,20.051442183,2119.6,,
T,49.181204728,20.051596867,2110.6,,
T,49.181391004,20.051733231,2095.6,,
T,49.181814110,20.051968986,2091.6,,
T,49.182237299,20.052237777,2084.0,,
T,49.182746865,20.052569915,2062.5,,
T,49.183239499,20.052917575,2059.9,,
T,49.183692722,20.053163205,2076.4,,
T,49.184210308,20.053482081,2106.2,,
T,49.184577856,20.053604314,2121.5,,
T,49.184830838,20.053724631,2126.8,,
T,49.184753487,20.053552137,2130.6,,
T,49.184456722,20.053306815,2124.4,,
T,49.184124641,20.052932222,2115.8,,
T,49.183786754,20.052498161,2102.6,,
T,49.183257213,20.052023439,2092.9,,
T,49.182667150,20.051532353,2112.2,,
T,49.182147976,20.051246315,2133.4,,
T,49.181719638,20.051021799,2146.7,,
T,49.181683172,20.050925137,2165.3,,
T,49.182036032,20.050891503,2150.1,,
T,49.182513844,20.050886496,2141.2,,
T,49.183125393,20.050963796,2144.1,,
T,49.183770538,20.051174828,2149.4,,
T,49.184316915,20.051402390,2174.0,,
T,49.184402471,20.051460997,2180.1,,
T,49.184839684,20.051836769,2203.8,,
T,49.185122941,20.052084568,2230.3,,
T,49.185323371,20.052334974,2238.3,,
T,49.185534967,20.052642881,2242.1,,
T,49.185619687,20.052766164,2237.5,,
T,49.185864057,20.053078319,2260.6,,
T,49.185904891,20.053140893,2257.5,,
T,49.185266907,20.052512563,2218.7,,
T,49.184523198,20.051585511,2182.9,,
T,49.183540867,20.050686090,2179.0,,
T,49.183048348,20.050261937,2201.6,,
T,49.182840444,20.050115363,2211.7,,
T,49.183138673,20.050093911,2231.5,,
T,49.183614298,20.050090385,2228.5,,
T,49.184159676,20.050319676,2189.3,,
T,49.184855904,20.050634931,2136.6,,
T,49.185253791,20.051052375,2116.2,,
T,49.185447916,20.051674420,2152.5,,
T,49.185658649,20.052323002,2221.0,,
T,49.185812545,20.052641335,2252.1,,
T,49.185965952,20.053023152,2273.7,,
T,49.186063107,20.053330478,2261.3,,
